CustomerID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rf_score,segment
14276,98,3,98.0,2,3,4,234.0,23,At Risk
14277,14,3,14.0,4,3,2,432.0,43,Potential Loyalists
14280,196,1,196.0,1,1,5,115.0,11,Lapsed Customers
14282,2,15,2.0,5,5,1,551.0,55,Top Customers
14284,30,2,30.0,4,3,2,432.0,43,Potential Loyalists
14285,20,4,20.0,4,4,2,442.0,44,Loyal Customers
14286,23,3,23.0,4,3,2,432.0,43,Potential Loyalists
14287,7,3,7.0,5,3,1,531.0,53,Potential Loyalists
14288,212,1,212.0,1,1,5,115.0,11,Lapsed Customers
14289,8,6,8.0,5,5,1,551.0,55,Top Customers
14290,10,5,10.0,5,4,1,541.0,54,Top Customers
14291,1,11,1.0,5,5,1,551.0,55,Top Customers
14292,7,9,7.0,5,5,1,551.0,55,Top Customers
14293,2,4,2.0,5,4,1,541.0,54,Top Customers
14295,39,1,39.0,3,1,3,313.0,31,Less Frequent
14297,17,4,17.0,4,4,2,442.0,44,Loyal Customers
14298,7,44,7.0,5,5,1,551.0,55,Top Customers
14299,7,9,7.0,5,5,1,551.0,55,Top Customers
14300,18,1,18.0,4,1,2,412.0,41,New Customers
14301,116,1,116.0,2,1,4,214.0,21,Lapsed Customers
14304,222,1,222.0,1,1,5,115.0,11,Lapsed Customers
14305,70,3,70.0,3,3,3,333.0,33,Need Attention
14306,50,2,50.0,3,3,3,333.0,33,Need Attention
14307,88,6,88.0,2,5,4,254.0,25,Churned Customers
14309,7,9,7.0,5,5,1,551.0,55,Top Customers
14311,242,1,242.0,1,1,5,115.0,11,Lapsed Customers
14312,46,6,46.0,3,5,3,353.0,35,Loyal Customers
14314,106,1,106.0,2,1,4,214.0,21,Lapsed Customers
14315,44,6,44.0,3,5,3,353.0,35,Loyal Customers
14317,64,1,64.0,3,1,3,313.0,31,Less Frequent
14320,206,2,206.0,1,3,5,135.0,13,At Risk
14321,10,5,10.0,5,4,1,541.0,54,Top Customers
14323,114,2,114.0,2,3,4,234.0,23,At Risk
14326,241,1,241.0,1,1,5,115.0,11,Lapsed Customers
14327,162,1,162.0,2,1,4,214.0,21,Lapsed Customers
14329,16,7,16.0,4,5,2,452.0,45,Loyal Customers
14331,123,2,123.0,2,3,4,234.0,23,At Risk
14332,22,3,22.0,4,3,2,432.0,43,Potential Loyalists
14333,67,1,67.0,3,1,3,313.0,31,Less Frequent
14334,16,8,16.0,4,5,2,452.0,45,Loyal Customers
14335,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
14336,16,4,16.0,4,4,2,442.0,44,Loyal Customers
14338,160,2,160.0,2,3,4,234.0,23,At Risk
14339,242,1,242.0,1,1,5,115.0,11,Lapsed Customers
14340,218,1,218.0,1,1,5,115.0,11,Lapsed Customers
14341,44,8,44.0,3,5,3,353.0,35,Loyal Customers
14342,20,4,20.0,4,4,2,442.0,44,Loyal Customers
14344,126,8,126.0,2,5,4,254.0,25,Churned Customers
14345,38,1,38.0,3,1,3,313.0,31,Less Frequent
14346,120,2,120.0,2,3,4,234.0,23,At Risk
14348,259,1,259.0,1,1,5,115.0,11,Lapsed Customers
14349,9,1,9.0,5,1,1,511.0,51,New Customers
14350,273,1,273.0,1,1,5,115.0,11,Lapsed Customers
14351,164,1,164.0,2,1,4,214.0,21,Lapsed Customers
14352,156,4,156.0,2,4,4,244.0,24,At Risk
14353,214,1,214.0,1,1,5,115.0,11,Lapsed Customers
14354,5,2,5.0,5,3,1,531.0,53,Potential Loyalists
14355,365,1,365.0,1,1,5,115.0,11,Lapsed Customers
14356,79,2,79.0,2,3,4,234.0,23,At Risk
14357,42,1,42.0,3,1,3,313.0,31,Less Frequent
14359,18,3,18.0,4,3,2,432.0,43,Potential Loyalists
14360,31,4,31.0,4,4,2,442.0,44,Loyal Customers
14362,21,1,21.0,4,1,2,412.0,41,New Customers
14364,108,8,108.0,2,5,4,254.0,25,Churned Customers
14367,7,16,7.0,5,5,1,551.0,55,Top Customers
14368,319,1,319.0,1,1,5,115.0,11,Lapsed Customers
14371,294,1,294.0,1,1,5,115.0,11,Lapsed Customers
14373,357,1,357.0,1,1,5,115.0,11,Lapsed Customers
14375,184,1,184.0,1,1,5,115.0,11,Lapsed Customers
14377,190,2,190.0,1,3,5,135.0,13,At Risk
14379,43,2,43.0,3,3,3,333.0,33,Need Attention
14381,51,1,51.0,3,1,3,313.0,31,Less Frequent
14382,25,1,25.0,4,1,2,412.0,41,New Customers
14383,37,3,37.0,3,3,3,333.0,33,Need Attention
14385,8,3,8.0,5,3,1,531.0,53,Potential Loyalists
14386,296,1,296.0,1,1,5,115.0,11,Lapsed Customers
14387,32,3,32.0,4,3,2,432.0,43,Potential Loyalists
14388,9,8,9.0,5,5,1,551.0,55,Top Customers
14389,64,2,64.0,3,3,3,333.0,33,Need Attention
14390,9,9,9.0,5,5,1,551.0,55,Top Customers
14393,217,1,217.0,1,1,5,115.0,11,Lapsed Customers
14395,1,9,1.0,5,5,1,551.0,55,Top Customers
14396,64,2,64.0,3,3,3,333.0,33,Need Attention
14397,2,19,2.0,5,5,1,551.0,55,Top Customers
14400,148,1,148.0,2,1,4,214.0,21,Lapsed Customers
14401,3,13,3.0,5,5,1,551.0,55,Top Customers
14403,129,4,129.0,2,4,4,244.0,24,At Risk
14404,33,6,33.0,3,5,3,353.0,35,Loyal Customers
14406,118,1,118.0,2,1,4,214.0,21,Lapsed Customers
14407,106,6,106.0,2,5,4,254.0,25,Churned Customers
14408,10,7,10.0,5,5,1,551.0,55,Top Customers
14409,70,6,70.0,3,5,3,353.0,35,Loyal Customers
14410,91,9,91.0,2,5,4,254.0,25,Churned Customers
14411,310,1,310.0,1,1,5,115.0,11,Lapsed Customers
14412,42,2,42.0,3,3,3,333.0,33,Need Attention
14413,361,1,361.0,1,1,5,115.0,11,Lapsed Customers
14414,91,7,91.0,2,5,4,254.0,25,Churned Customers
14415,0,13,0.0,5,5,1,551.0,55,Top Customers
14416,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
14418,3,3,3.0,5,3,1,531.0,53,Potential Loyalists
14419,10,6,10.0,5,5,1,551.0,55,Top Customers
14420,98,1,98.0,2,1,4,214.0,21,Lapsed Customers
14421,56,2,56.0,3,3,3,333.0,33,Need Attention
14422,0,6,0.0,5,5,1,551.0,55,Top Customers
14423,217,1,217.0,1,1,5,115.0,11,Lapsed Customers
14424,17,1,17.0,4,1,2,412.0,41,New Customers
14426,23,10,23.0,4,5,2,452.0,45,Loyal Customers
14427,49,2,49.0,3,3,3,333.0,33,Need Attention
14428,6,5,6.0,5,4,1,541.0,54,Top Customers
14431,302,1,302.0,1,1,5,115.0,11,Lapsed Customers
14432,9,6,9.0,5,5,1,551.0,55,Top Customers
14434,21,6,21.0,4,5,2,452.0,45,Loyal Customers
14436,98,1,98.0,2,1,4,214.0,21,Lapsed Customers
14437,365,1,365.0,1,1,5,115.0,11,Lapsed Customers
14438,305,1,305.0,1,1,5,115.0,11,Lapsed Customers
14439,319,1,319.0,1,1,5,115.0,11,Lapsed Customers
14440,7,5,7.0,5,4,1,541.0,54,Top Customers
14441,0,4,0.0,5,4,1,541.0,54,Top Customers
14442,204,2,204.0,1,3,5,135.0,13,At Risk
14443,53,4,53.0,3,4,3,343.0,34,Loyal Customers
14446,0,4,0.0,5,4,1,541.0,54,Top Customers
14447,18,5,18.0,4,4,2,442.0,44,Loyal Customers
14448,8,2,8.0,5,3,1,531.0,53,Potential Loyalists
14449,18,4,18.0,4,4,2,442.0,44,Loyal Customers
14450,180,3,180.0,1,3,5,135.0,13,At Risk
14451,59,2,59.0,3,3,3,333.0,33,Need Attention
14452,10,2,10.0,5,3,1,531.0,53,Potential Loyalists
14453,189,1,189.0,1,1,5,115.0,11,Lapsed Customers
14456,4,9,4.0,5,5,1,551.0,55,Top Customers
14457,310,1,310.0,1,1,5,115.0,11,Lapsed Customers
14459,154,1,154.0,2,1,4,214.0,21,Lapsed Customers
14460,109,3,109.0,2,3,4,234.0,23,At Risk
14461,147,3,147.0,2,3,4,234.0,23,At Risk
14462,65,11,65.0,3,5,3,353.0,35,Loyal Customers
14463,97,3,97.0,2,3,4,234.0,23,At Risk
14465,246,3,246.0,1,3,5,135.0,13,At Risk
14466,28,7,28.0,4,5,2,452.0,45,Loyal Customers
14467,17,4,17.0,4,4,2,442.0,44,Loyal Customers
14470,11,2,11.0,5,3,1,531.0,53,Potential Loyalists
14472,103,8,103.0,2,5,4,254.0,25,Churned Customers
14473,73,2,73.0,2,3,4,234.0,23,At Risk
14474,45,1,45.0,3,1,3,313.0,31,Less Frequent
14475,71,3,71.0,3,3,3,333.0,33,Need Attention
14476,256,1,256.0,1,1,5,115.0,11,Lapsed Customers
14477,19,4,19.0,4,4,2,442.0,44,Loyal Customers
14479,253,2,253.0,1,3,5,135.0,13,At Risk
14480,10,1,10.0,5,1,1,511.0,51,New Customers
14481,164,2,164.0,2,3,4,234.0,23,At Risk
14482,17,6,17.0,4,5,2,452.0,45,Loyal Customers
14483,281,1,281.0,1,1,5,115.0,11,Lapsed Customers
14484,49,1,49.0,3,1,3,313.0,31,Less Frequent
14485,38,1,38.0,3,1,3,313.0,31,Less Frequent
14487,26,6,26.0,4,5,2,452.0,45,Loyal Customers
14488,67,1,67.0,3,1,3,313.0,31,Less Frequent
14489,206,1,206.0,1,1,5,115.0,11,Lapsed Customers
14491,174,2,174.0,2,3,4,234.0,23,At Risk
14493,6,5,6.0,5,4,1,541.0,54,Top Customers
14494,25,1,25.0,4,1,2,412.0,41,New Customers
14495,50,2,50.0,3,3,3,333.0,33,Need Attention
14496,311,2,311.0,1,3,5,135.0,13,At Risk
14497,308,1,308.0,1,1,5,115.0,11,Lapsed Customers
14498,42,5,42.0,3,4,3,343.0,34,Loyal Customers
14499,25,3,25.0,4,3,2,432.0,43,Potential Loyalists
14500,87,3,87.0,2,3,4,234.0,23,At Risk
14501,183,2,183.0,1,3,5,135.0,13,At Risk
14502,19,11,19.0,4,5,2,452.0,45,Loyal Customers
14503,2,6,2.0,5,5,1,551.0,55,Top Customers
14504,46,4,46.0,3,4,3,343.0,34,Loyal Customers
14505,16,8,16.0,4,5,2,452.0,45,Loyal Customers
14506,16,5,16.0,4,4,2,442.0,44,Loyal Customers
14507,23,6,23.0,4,5,2,452.0,45,Loyal Customers
14508,21,2,21.0,4,3,2,432.0,43,Potential Loyalists
14511,10,5,10.0,5,4,1,541.0,54,Top Customers
14512,187,2,187.0,1,3,5,135.0,13,At Risk
14513,100,3,100.0,2,3,4,234.0,23,At Risk
14514,60,3,60.0,3,3,3,333.0,33,Need Attention
14515,17,6,17.0,4,5,2,452.0,45,Loyal Customers
14517,32,2,32.0,4,3,2,432.0,43,Potential Loyalists
14518,63,1,63.0,3,1,3,313.0,31,Less Frequent
14520,1,2,1.0,5,3,1,531.0,53,Potential Loyalists
14522,23,4,23.0,4,4,2,442.0,44,Loyal Customers
14523,107,1,107.0,2,1,4,214.0,21,Lapsed Customers
14524,31,9,31.0,4,5,2,452.0,45,Loyal Customers
14525,19,9,19.0,4,5,2,452.0,45,Loyal Customers
14527,2,55,2.0,5,5,1,551.0,55,Top Customers
14528,36,1,36.0,3,1,3,313.0,31,Less Frequent
14529,59,3,59.0,3,3,3,333.0,33,Need Attention
14530,25,6,25.0,4,5,2,452.0,45,Loyal Customers
14532,235,4,235.0,1,4,5,145.0,14,At Risk
14533,24,7,24.0,4,5,2,452.0,45,Loyal Customers
14534,2,18,2.0,5,5,1,551.0,55,Top Customers
14535,59,3,59.0,3,3,3,333.0,33,Need Attention
14536,259,1,259.0,1,1,5,115.0,11,Lapsed Customers
14537,57,1,57.0,3,1,3,313.0,31,Less Frequent
14538,64,2,64.0,3,3,3,333.0,33,Need Attention
14539,15,2,15.0,4,3,2,432.0,43,Potential Loyalists
14540,9,3,9.0,5,3,1,531.0,53,Potential Loyalists
14541,58,8,58.0,3,5,3,353.0,35,Loyal Customers
14542,185,1,185.0,1,1,5,115.0,11,Lapsed Customers
14543,28,16,28.0,4,5,2,452.0,45,Loyal Customers
14544,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
14546,4,5,4.0,5,4,1,541.0,54,Top Customers
14547,3,8,3.0,5,5,1,551.0,55,Top Customers
14548,150,2,150.0,2,3,4,234.0,23,At Risk
14549,310,1,310.0,1,1,5,115.0,11,Lapsed Customers
14550,10,2,10.0,5,3,1,531.0,53,Potential Loyalists
14551,17,2,17.0,4,3,2,432.0,43,Potential Loyalists
14552,151,1,151.0,2,1,4,214.0,21,Lapsed Customers
14553,18,5,18.0,4,4,2,442.0,44,Loyal Customers
14554,9,4,9.0,5,4,1,541.0,54,Top Customers
14555,56,2,56.0,3,3,3,333.0,33,Need Attention
14557,84,1,84.0,2,1,4,214.0,21,Lapsed Customers
14560,6,22,6.0,5,5,1,551.0,55,Top Customers
14561,75,3,75.0,2,3,4,234.0,23,At Risk
14562,3,18,3.0,5,5,1,551.0,55,Top Customers
14565,95,4,95.0,2,4,4,244.0,24,At Risk
14566,110,1,110.0,2,1,4,214.0,21,Lapsed Customers
14567,56,2,56.0,3,3,3,333.0,33,Need Attention
14569,0,1,0.0,5,1,1,511.0,51,New Customers
14570,280,2,280.0,1,3,5,135.0,13,At Risk
14572,2,7,2.0,5,5,1,551.0,55,Top Customers
14573,179,9,179.0,1,5,5,155.0,15,Churned Customers
14576,371,1,371.0,1,1,5,115.0,11,Lapsed Customers
14577,12,4,12.0,5,4,1,541.0,54,Top Customers
14578,2,1,2.0,5,1,1,511.0,51,New Customers
14581,16,1,16.0,4,1,2,412.0,41,New Customers
14582,40,1,40.0,3,1,3,313.0,31,Less Frequent
14583,5,5,5.0,5,4,1,541.0,54,Top Customers
14584,168,4,168.0,2,4,4,244.0,24,At Risk
14585,49,1,49.0,3,1,3,313.0,31,Less Frequent
14586,276,1,276.0,1,1,5,115.0,11,Lapsed Customers
14587,18,9,18.0,4,5,2,452.0,45,Loyal Customers
14589,371,1,371.0,1,1,5,115.0,11,Lapsed Customers
14591,14,4,14.0,4,4,2,442.0,44,Loyal Customers
14592,34,3,34.0,3,3,3,333.0,33,Need Attention
14593,21,3,21.0,4,3,2,432.0,43,Potential Loyalists
14594,6,2,6.0,5,3,1,531.0,53,Potential Loyalists
14595,19,6,19.0,4,5,2,452.0,45,Loyal Customers
14597,10,2,10.0,5,3,1,531.0,53,Potential Loyalists
14598,43,1,43.0,3,1,3,313.0,31,Less Frequent
14600,305,1,305.0,1,1,5,115.0,11,Lapsed Customers
14601,10,1,10.0,5,1,1,511.0,51,New Customers
14603,274,1,274.0,1,1,5,115.0,11,Lapsed Customers
14606,0,93,0.0,5,5,1,551.0,55,Top Customers
14607,15,14,15.0,4,5,2,452.0,45,Loyal Customers
14608,3,4,3.0,5,4,1,541.0,54,Top Customers
14609,71,4,71.0,3,4,3,343.0,34,Loyal Customers
14616,242,3,242.0,1,3,5,135.0,13,At Risk
14618,8,3,8.0,5,3,1,531.0,53,Potential Loyalists
14619,245,1,245.0,1,1,5,115.0,11,Lapsed Customers
14620,205,2,205.0,1,3,5,135.0,13,At Risk
14621,0,5,0.0,5,4,1,541.0,54,Top Customers
14622,184,1,184.0,1,1,5,115.0,11,Lapsed Customers
14623,31,5,31.0,4,4,2,442.0,44,Loyal Customers
14624,56,2,56.0,3,3,3,333.0,33,Need Attention
14625,195,2,195.0,1,3,5,135.0,13,At Risk
14626,23,4,23.0,4,4,2,442.0,44,Loyal Customers
14628,90,2,90.0,2,3,4,234.0,23,At Risk
14629,3,2,3.0,5,3,1,531.0,53,Potential Loyalists
14631,50,3,50.0,3,3,3,333.0,33,Need Attention
14632,262,1,262.0,1,1,5,115.0,11,Lapsed Customers
14633,265,1,265.0,1,1,5,115.0,11,Lapsed Customers
14636,35,2,35.0,3,3,3,333.0,33,Need Attention
14638,50,1,50.0,3,1,3,313.0,31,Less Frequent
14639,51,6,51.0,3,5,3,353.0,35,Loyal Customers
14640,23,6,23.0,4,5,2,452.0,45,Loyal Customers
14641,21,1,21.0,4,1,2,412.0,41,New Customers
14642,58,1,58.0,3,1,3,313.0,31,Less Frequent
14643,169,2,169.0,2,3,4,234.0,23,At Risk
14644,67,2,67.0,3,3,3,333.0,33,Need Attention
14645,156,2,156.0,2,3,4,234.0,23,At Risk
14646,1,74,1.0,5,5,1,551.0,55,Top Customers
14647,200,1,200.0,1,1,5,115.0,11,Lapsed Customers
14649,4,4,4.0,5,4,1,541.0,54,Top Customers
14651,66,2,66.0,3,3,3,333.0,33,Need Attention
14652,76,1,76.0,2,1,4,214.0,21,Lapsed Customers
14653,0,7,0.0,5,5,1,551.0,55,Top Customers
14655,7,4,7.0,5,4,1,541.0,54,Top Customers
14656,168,2,168.0,2,3,4,234.0,23,At Risk
14657,17,4,17.0,4,4,2,442.0,44,Loyal Customers
14658,4,2,4.0,5,3,1,531.0,53,Potential Loyalists
14659,8,9,8.0,5,5,1,551.0,55,Top Customers
14660,86,2,86.0,2,3,4,234.0,23,At Risk
14661,26,1,26.0,4,1,2,412.0,41,New Customers
14662,28,4,28.0,4,4,2,442.0,44,Loyal Customers
14664,19,2,19.0,4,3,2,432.0,43,Potential Loyalists
14665,60,5,60.0,3,4,3,343.0,34,Loyal Customers
14666,23,1,23.0,4,1,2,412.0,41,New Customers
14667,10,25,10.0,5,5,1,551.0,55,Top Customers
14669,241,3,241.0,1,3,5,135.0,13,At Risk
14670,279,2,279.0,1,3,5,135.0,13,At Risk
14672,234,2,234.0,1,3,5,135.0,13,At Risk
14673,2,5,2.0,5,4,1,541.0,54,Top Customers
14675,15,1,15.0,4,1,2,412.0,41,New Customers
14676,30,6,30.0,4,5,2,452.0,45,Loyal Customers
14680,24,16,24.0,4,5,2,452.0,45,Loyal Customers
14681,70,3,70.0,3,3,3,333.0,33,Need Attention
14682,187,2,187.0,1,3,5,135.0,13,At Risk
14684,25,5,25.0,4,4,2,442.0,44,Loyal Customers
14687,106,1,106.0,2,1,4,214.0,21,Lapsed Customers
14688,7,21,7.0,5,5,1,551.0,55,Top Customers
14689,208,1,208.0,1,1,5,115.0,11,Lapsed Customers
14690,43,2,43.0,3,3,3,333.0,33,Need Attention
14691,30,5,30.0,4,4,2,442.0,44,Loyal Customers
14692,136,4,136.0,2,4,4,244.0,24,At Risk
14693,264,1,264.0,1,1,5,115.0,11,Lapsed Customers
14696,3,7,3.0,5,5,1,551.0,55,Top Customers
14697,217,2,217.0,1,3,5,135.0,13,At Risk
14698,1,5,1.0,5,4,1,541.0,54,Top Customers
14699,213,1,213.0,1,1,5,115.0,11,Lapsed Customers
14700,31,3,31.0,4,3,2,432.0,43,Potential Loyalists
14701,10,9,10.0,5,5,1,551.0,55,Top Customers
14702,0,17,0.0,5,5,1,551.0,55,Top Customers
14703,14,1,14.0,4,1,2,412.0,41,New Customers
14704,10,9,10.0,5,5,1,551.0,55,Top Customers
14705,198,1,198.0,1,1,5,115.0,11,Lapsed Customers
14708,2,3,2.0,5,3,1,531.0,53,Potential Loyalists
14709,14,13,14.0,4,5,2,452.0,45,Loyal Customers
14710,13,4,13.0,4,4,2,442.0,44,Loyal Customers
14711,9,11,9.0,5,5,1,551.0,55,Top Customers
14712,28,3,28.0,4,3,2,432.0,43,Potential Loyalists
14713,8,11,8.0,5,5,1,551.0,55,Top Customers
14714,23,1,23.0,4,1,2,412.0,41,New Customers
14715,24,4,24.0,4,4,2,442.0,44,Loyal Customers
14716,42,2,42.0,3,3,3,333.0,33,Need Attention
14719,1,5,1.0,5,4,1,541.0,54,Top Customers
14720,5,3,5.0,5,3,1,531.0,53,Potential Loyalists
14722,146,1,146.0,2,1,4,214.0,21,Lapsed Customers
14723,9,6,9.0,5,5,1,551.0,55,Top Customers
14725,24,1,24.0,4,1,2,412.0,41,New Customers
14727,273,1,273.0,1,1,5,115.0,11,Lapsed Customers
14729,373,1,373.0,1,1,5,115.0,11,Lapsed Customers
14730,0,8,0.0,5,5,1,551.0,55,Top Customers
14731,46,3,46.0,3,3,3,333.0,33,Need Attention
14732,7,8,7.0,5,5,1,551.0,55,Top Customers
14733,15,12,15.0,4,5,2,452.0,45,Loyal Customers
14735,3,32,3.0,5,5,1,551.0,55,Top Customers
14737,3,3,3.0,5,3,1,531.0,53,Potential Loyalists
14738,42,7,42.0,3,5,3,353.0,35,Loyal Customers
14739,3,7,3.0,5,5,1,551.0,55,Top Customers
14740,196,3,196.0,1,3,5,135.0,13,At Risk
14741,11,6,11.0,5,5,1,551.0,55,Top Customers
14744,15,7,15.0,4,5,2,452.0,45,Loyal Customers
14745,112,5,112.0,2,4,4,244.0,24,At Risk
14747,248,1,248.0,1,1,5,115.0,11,Lapsed Customers
14748,28,5,28.0,4,4,2,442.0,44,Loyal Customers
14752,43,1,43.0,3,1,3,313.0,31,Less Frequent
14753,86,1,86.0,2,1,4,214.0,21,Lapsed Customers
14754,44,2,44.0,3,3,3,333.0,33,Need Attention
14755,9,11,9.0,5,5,1,551.0,55,Top Customers
14756,14,1,14.0,4,1,2,412.0,41,New Customers
14757,74,1,74.0,2,1,4,214.0,21,Lapsed Customers
14758,144,4,144.0,2,4,4,244.0,24,At Risk
14759,4,3,4.0,5,3,1,531.0,53,Potential Loyalists
14760,296,1,296.0,1,1,5,115.0,11,Lapsed Customers
14761,58,2,58.0,3,3,3,333.0,33,Need Attention
14762,263,1,263.0,1,1,5,115.0,11,Lapsed Customers
14764,46,1,46.0,3,1,3,313.0,31,Less Frequent
14765,28,3,28.0,4,3,2,432.0,43,Potential Loyalists
14766,7,6,7.0,5,5,1,551.0,55,Top Customers
14768,16,2,16.0,4,3,2,432.0,43,Potential Loyalists
14769,2,8,2.0,5,5,1,551.0,55,Top Customers
14770,231,2,231.0,1,3,5,135.0,13,At Risk
14772,111,1,111.0,2,1,4,214.0,21,Lapsed Customers
14775,57,3,57.0,3,3,3,333.0,33,Need Attention
14776,50,11,50.0,3,5,3,353.0,35,Loyal Customers
14778,126,2,126.0,2,3,4,234.0,23,At Risk
14779,280,3,280.0,1,3,5,135.0,13,At Risk
14780,54,2,54.0,3,3,3,333.0,33,Need Attention
14782,319,1,319.0,1,1,5,115.0,11,Lapsed Customers
14784,25,2,25.0,4,3,2,432.0,43,Potential Loyalists
14785,9,2,9.0,5,3,1,531.0,53,Potential Loyalists
14788,6,2,6.0,5,3,1,531.0,53,Potential Loyalists
14789,28,1,28.0,4,1,2,412.0,41,New Customers
14790,16,4,16.0,4,4,2,442.0,44,Loyal Customers
14792,63,1,63.0,3,1,3,313.0,31,Less Frequent
14793,20,1,20.0,4,1,2,412.0,41,New Customers
14794,2,7,2.0,5,5,1,551.0,55,Top Customers
14795,165,1,165.0,2,1,4,214.0,21,Lapsed Customers
14796,0,17,0.0,5,5,1,551.0,55,Top Customers
14798,52,3,52.0,3,3,3,333.0,33,Need Attention
14799,50,1,50.0,3,1,3,313.0,31,Less Frequent
14800,47,12,47.0,3,5,3,353.0,35,Loyal Customers
14801,60,1,60.0,3,1,3,313.0,31,Less Frequent
14803,161,3,161.0,2,3,4,234.0,23,At Risk
14804,8,1,8.0,5,1,1,511.0,51,New Customers
14805,14,4,14.0,4,4,2,442.0,44,Loyal Customers
14806,74,1,74.0,2,1,4,214.0,21,Lapsed Customers
14808,39,8,39.0,3,5,3,353.0,35,Loyal Customers
14810,40,11,40.0,3,5,3,353.0,35,Loyal Customers
14813,369,2,369.0,1,3,5,135.0,13,At Risk
14815,36,2,36.0,3,3,3,333.0,33,Need Attention
14816,196,1,196.0,1,1,5,115.0,11,Lapsed Customers
14817,199,2,199.0,1,3,5,135.0,13,At Risk
14818,73,3,73.0,2,3,4,234.0,23,At Risk
14819,63,2,63.0,3,3,3,333.0,33,Need Attention
14820,20,4,20.0,4,4,2,442.0,44,Loyal Customers
14821,366,1,366.0,1,1,5,115.0,11,Lapsed Customers
14823,179,3,179.0,1,3,5,135.0,13,At Risk
14824,9,4,9.0,5,4,1,541.0,54,Top Customers
14825,3,12,3.0,5,5,1,551.0,55,Top Customers
14828,196,3,196.0,1,3,5,135.0,13,At Risk
14829,28,4,28.0,4,4,2,442.0,44,Loyal Customers
14830,52,1,52.0,3,1,3,313.0,31,Less Frequent
14834,17,6,17.0,4,5,2,452.0,45,Loyal Customers
14836,9,3,9.0,5,3,1,531.0,53,Potential Loyalists
14837,89,4,89.0,2,4,4,244.0,24,At Risk
14840,267,1,267.0,1,1,5,115.0,11,Lapsed Customers
14841,52,6,52.0,3,5,3,353.0,35,Loyal Customers
14842,43,4,43.0,3,4,3,343.0,34,Loyal Customers
14844,63,4,63.0,3,4,3,343.0,34,Loyal Customers
14847,148,1,148.0,2,1,4,214.0,21,Lapsed Customers
14849,21,25,21.0,4,5,2,452.0,45,Loyal Customers
14850,311,1,311.0,1,1,5,115.0,11,Lapsed Customers
14851,22,2,22.0,4,3,2,432.0,43,Potential Loyalists
14852,57,6,57.0,3,5,3,353.0,35,Loyal Customers
14853,23,2,23.0,4,3,2,432.0,43,Potential Loyalists
14854,77,7,77.0,2,5,4,254.0,25,Churned Customers
14855,118,2,118.0,2,3,4,234.0,23,At Risk
14856,35,3,35.0,3,3,3,333.0,33,Need Attention
14857,59,2,59.0,3,3,3,333.0,33,Need Attention
14859,12,4,12.0,5,4,1,541.0,54,Top Customers
14860,18,1,18.0,4,1,2,412.0,41,New Customers
14861,51,1,51.0,3,1,3,313.0,31,Less Frequent
14862,25,2,25.0,4,3,2,432.0,43,Potential Loyalists
14863,28,1,28.0,4,1,2,412.0,41,New Customers
14865,6,2,6.0,5,3,1,531.0,53,Potential Loyalists
14866,10,12,10.0,5,5,1,551.0,55,Top Customers
14867,185,3,185.0,1,3,5,135.0,13,At Risk
14868,2,8,2.0,5,5,1,551.0,55,Top Customers
14869,8,2,8.0,5,3,1,531.0,53,Potential Loyalists
14870,261,1,261.0,1,1,5,115.0,11,Lapsed Customers
14871,2,4,2.0,5,4,1,541.0,54,Top Customers
14873,209,1,209.0,1,1,5,115.0,11,Lapsed Customers
14875,107,2,107.0,2,3,4,234.0,23,At Risk
14878,12,9,12.0,5,5,1,551.0,55,Top Customers
14880,76,3,76.0,2,3,4,234.0,23,At Risk
14881,19,1,19.0,4,1,2,412.0,41,New Customers
14882,26,2,26.0,4,3,2,432.0,43,Potential Loyalists
14883,18,6,18.0,4,5,2,452.0,45,Loyal Customers
14885,131,1,131.0,2,1,4,214.0,21,Lapsed Customers
14886,252,1,252.0,1,1,5,115.0,11,Lapsed Customers
14887,78,1,78.0,2,1,4,214.0,21,Lapsed Customers
14888,206,1,206.0,1,1,5,115.0,11,Lapsed Customers
14889,335,1,335.0,1,1,5,115.0,11,Lapsed Customers
14890,253,1,253.0,1,1,5,115.0,11,Lapsed Customers
14891,147,2,147.0,2,3,4,234.0,23,At Risk
14893,9,2,9.0,5,3,1,531.0,53,Potential Loyalists
14894,84,1,84.0,2,1,4,214.0,21,Lapsed Customers
14895,7,20,7.0,5,5,1,551.0,55,Top Customers
14896,204,2,204.0,1,3,5,135.0,13,At Risk
14897,7,4,7.0,5,4,1,541.0,54,Top Customers
14898,22,6,22.0,4,5,2,452.0,45,Loyal Customers
14901,10,9,10.0,5,5,1,551.0,55,Top Customers
14902,25,1,25.0,4,1,2,412.0,41,New Customers
14903,20,5,20.0,4,4,2,442.0,44,Loyal Customers
14904,1,2,1.0,5,3,1,531.0,53,Potential Loyalists
14905,157,2,157.0,2,3,4,234.0,23,At Risk
14907,2,7,2.0,5,5,1,551.0,55,Top Customers
14908,73,1,73.0,2,1,4,214.0,21,Lapsed Customers
14910,2,4,2.0,5,4,1,541.0,54,Top Customers
14911,0,201,0.0,5,5,1,551.0,55,Top Customers
14912,16,2,16.0,4,3,2,432.0,43,Potential Loyalists
